PID,College,Level,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A14521581,TH,JR,96,100,0:00:00,88,100,0:00:00,82,85,0:00:00,97,100,0:00:00,15,15,0:00:00,100,100,0:00:00,70,70,384:50:21,9,10,0:00:00,30,47,0:00:00,82,85,0:00:00,10,10,0:00:00,96,100,0:00:00,73,75,0:00:00,25,25,0:00:00,81,100,0:00:00,45,50,0:00:00,1,10,0:00:00,95,100,0:00:00,81,87,0:00:00,384:50:21,22,25,0:00:00,75,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,384:50:21,10,10,384:50:21
A14779202,SI,SR,85,100,0:00:00,17,100,0:00:00,66,85,0:00:00,100,100,0:00:00,9,15,0:00:00,95,100,0:00:00,66,70,0:00:00,9,10,0:00:00,40,47,0:00:00,67,85,431:28:41,10,10,0:00:00,97,100,0:00:00,69,75,0:00:00,14,25,0:00:00,97,100,0:00:00,49,50,0:00:00,0,10,0:00:00,99,100,0:00:00,75,87,0:00:00,431:28:41,19,25,0:00:00,59,75,0:00:00,65,75,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,8,10,431:28:41
A14610212,RE,SR,94,100,0:00:00,77,100,0:00:00,61,85,0:00:00,73,100,0:00:00,15,15,0:00:00,93,100,46:46:14,45,70,285:54:27,4,10,588:07:50,35,47,0:00:00,77,85,0:00:00,,10,0:00:00,48,100,0:00:00,64,75,0:00:00,25,25,0:00:00,,100,0:00:00,49,50,0:00:00,10,10,0:00:00,81,100,0:00:00,57,87,0:00:00,1232:24:22,17,25,0:00:00,57,75,0:00:00,63,75,0:00:00,8,10,588:07:50,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,9,10,0:00:00,9,10,0:00:00,8,10,0:00:00
A14647586,TH,SR,77,100,0:00:00,58,100,0:00:00,67,85,0:00:00,94,100,0:00:00,15,15,0:00:00,83,100,47:40:33,65,70,0:00:00,,10,0:00:00,40,47,0:00:00,63,85,0:00:00,,10,0:00:00,90,100,0:00:00,55,75,0:00:00,9,25,0:00:00,70,100,0:00:00,29,50,0:00:00,,10,0:00:00,75,100,0:00:00,68,87,0:00:00,92:04:41,20,25,0:00:00,62,75,0:00:00,68,75,0:00:00,9,10,47:40:33,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,47:40:33,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00
A14069940,WA,SR,73,100,69:59:05,77,100,0:00:00,51,85,0:00:00,100,100,0:00:00,7,15,0:00:00,74,100,46:44:15,48,70,0:00:00,7,10,0:00:00,40,47,0:00:00,29,85,0:00:00,10,10,0:00:11,86,100,0:00:00,70,75,0:00:00,12,25,0:00:00,72,100,0:00:00,34,50,0:00:00,0,10,0:00:00,73,100,0:00:00,77,87,0:00:00,116:43:31,15,25,0:00:00,47,75,116:43:31,53,75,0:00:00,7,10,116:43:31,7,10,46:44:15,7,10,0:00:00,7,10,46:44:15,7,10,0:00:00,7,10,0:00:00,7,10,0:00:00,7,10,69:59:05,7,10,0:00:00,7,10,0:00:00
A14982411,RE,SR,100,100,0:00:00,80,100,0:00:00,65,85,0:00:00,87,100,0:00:00,10,15,0:00:00,89,100,0:00:00,36,70,0:00:00,10,10,0:00:00,32,47,0:00:00,77,85,743:00:31,6,10,0:00:00,86,100,0:00:00,73,75,0:00:00,20,25,0:00:00,70,100,0:00:00,43,50,0:00:00,1,10,0:00:00,97,100,0:00:00,67,87,0:00:00,743:01:19,19,25,0:00:00,60,75,0:00:00,66,75,0:00:00,8,10,0:00:00,9,10,0:00:00,9,10,743:00:31,9,10,0:00:00,8,10,743:01:19,9,10,743:00:31,8,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00
A14847419,RE,JR,97,100,0:00:00,99,100,0:00:00,71,85,0:00:00,100,100,0:00:00,15,15,0:00:00,98,100,0:00:00,68,70,0:00:00,5,10,0:00:00,34,47,0:00:00,69,85,0:00:00,6,10,0:00:00,100,100,0:00:00,75,75,0:00:00,25,25,0:00:00,91,100,0:00:00,44,50,0:00:00,0,10,0:00:00,96,100,0:00:00,78,87,0:00:00,120:01:11,21,25,0:00:00,66,75,0:00:00,72,75,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,120:01:11,10,10,0:00:00,10,10,0:00:00
A14883274,TH,JR,88,100,0:00:00,43,100,0:00:00,59,85,0:00:00,77,100,0:00:00,15,15,0:00:00,88,100,0:00:00,70,70,0:00:00,2,10,0:00:00,39,47,0:00:00,72,85,645:24:50,7,10,0:00:00,86,100,0:00:00,57,75,0:00:00,18,25,0:00:00,93,100,0:00:00,38,50,0:00:00,0,10,0:00:00,82,100,0:00:00,71,87,0:00:00,669:12:21,17,25,645:24:50,57,75,0:00:00,63,75,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,7,10,0:00:00,7,10,0:00:00,8,10,0:00:00,8,10,645:24:50,8,10,0:00:00
A14668925,SI,JR,79,100,0:00:00,65,100,0:00:00,43,85,0:00:00,86,100,0:00:00,12,15,0:00:00,100,100,0:00:00,58,70,0:00:00,,10,0:00:00,42,47,0:00:00,58,85,0:00:00,,10,0:00:00,80,100,0:00:00,68,75,0:00:00,21,25,0:00:00,29,100,0:00:00,46,50,0:00:00,0,10,0:00:00,85,100,0:00:00,72,87,0:00:00,0:00:00,11,25,0:00:00,45,75,0:00:00,51,75,0:00:00,7,10,0:00:00,6,10,0:00:00,6,10,0:00:00,6,10,0:00:00,6,10,0:00:00,7,10,0:00:00,6,10,0:00:00,7,10,0:00:00,6,10,0:00:00,7,10,0:00:00
A14735005,WA,JR,91,100,0:00:00,89,100,0:00:00,80,85,0:00:00,94,100,0:00:00,15,15,0:00:00,100,100,0:00:00,70,70,270:22:55,7,10,0:00:00,35,47,0:00:00,85,85,0:00:00,9,10,0:00:00,84,100,0:00:00,75,75,0:00:00,25,25,0:00:00,85,100,182:37:20,50,50,0:00:00,0,10,0:00:00,100,100,0:00:00,79,87,0:00:00,453:00:15,23,25,0:00:00,73,75,182:37:20,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,182:37:20,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,182:37:20,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14369624,FI,JR,100,100,0:00:00,87,100,0:00:00,84,85,0:00:00,91,100,0:00:00,11,15,0:00:00,90,100,4:09:52,67,70,0:00:00,10,10,0:00:00,47,47,0:00:00,85,85,0:00:00,2,10,0:00:00,89,100,0:00:00,71,75,0:00:00,25,25,0:00:00,96,100,0:00:00,50,50,0:00:00,0,10,0:00:00,100,100,0:00:00,84,87,0:00:00,4:09:52,25,25,0:00:00,72,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14429482,SI,JR,89,100,0:00:00,70,100,0:00:00,74,85,0:00:00,91,100,0:00:00,15,15,0:00:00,85,100,0:00:00,68,70,0:00:00,7,10,0:00:00,46,47,0:00:00,71,85,0:00:00,10,10,0:00:00,74,100,0:00:00,72,75,0:00:00,25,25,0:00:00,87,100,0:00:00,48,50,0:00:00,0,10,0:00:00,79,100,0:00:00,68,87,0:00:00,22:31:06,21,25,22:31:06,71,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,22:31:06,10,10,0:00:00,10,10,0:00:00
A14073781,WA,SR,72,100,0:00:00,84,100,0:00:00,54,85,0:00:00,70,100,0:00:00,7,15,0:00:00,90,100,47:57:16,50,70,0:00:00,9,10,588:07:50,32,47,0:00:00,66,85,0:00:00,,10,0:00:00,60,100,355:33:14,66,75,0:00:00,15,25,0:00:00,26,100,0:00:00,48,50,0:00:00,1,10,0:00:00,82,100,0:00:00,72,87,0:00:00,1333:25:14,14,25,0:00:00,52,75,0:00:00,58,75,0:00:00,7,10,47:57:16,8,10,1333:25:14,8,10,0:00:00,7,10,47:57:16,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,7,10,0:00:00,7,10,47:57:16,7,10,0:00:00
A14540219,TH,JR,74,100,0:00:00,59,100,0:00:00,,85,0:00:00,85,100,0:00:00,,15,0:00:00,66,100,47:48:27,39,70,0:00:00,8,10,0:00:00,22,47,0:00:00,74,85,0:00:00,5,10,0:00:00,79,100,0:00:00,49,75,0:00:00,25,25,0:00:00,49,100,0:00:00,36,50,0:00:00,0,10,0:00:00,84,100,0:00:00,72,87,0:00:00,47:48:27,,25,47:48:27,,75,0:00:00,,75,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00
A14161753,TH,SR,95,100,0:00:00,97,100,0:00:00,74,85,0:00:00,93,100,0:00:00,15,15,0:00:00,89,100,0:00:00,70,70,0:00:00,2,10,0:00:00,38,47,0:00:00,79,85,0:00:00,2,10,0:00:00,77,100,0:00:00,71,75,0:00:00,18,25,0:00:00,76,100,0:00:00,50,50,0:00:00,0,10,0:00:00,81,100,0:00:00,64,87,0:00:00,0:00:00,20,25,0:00:00,70,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14957013,RE,SO,94,100,0:00:00,97,100,0:00:00,83,85,0:00:00,88,100,0:00:00,14,15,0:00:00,93,100,41:48:02,55,70,0:00:00,10,10,0:00:00,44,47,0:00:00,65,85,504:33:08,6,10,0:00:00,86,100,0:00:00,69,75,0:00:00,19,25,0:00:00,91,100,0:00:00,47,50,0:00:00,0,10,0:00:00,91,100,0:00:00,72,87,0:00:00,546:21:10,24,25,0:00:00,75,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14137241,WA,SR,91,100,0:00:00,49,100,32:23:21,65,85,0:00:00,79,100,0:00:00,15,15,0:00:00,80,100,47:04:08,32,70,0:00:00,9,10,0:00:00,36,47,0:00:00,85,85,0:00:00,6,10,0:00:00,89,100,0:00:00,75,75,0:00:00,16,25,0:00:00,100,100,0:00:00,49,50,0:00:00,0,10,0:00:00,100,100,0:00:00,73,87,0:00:00,79:28:00,17,25,0:00:00,58,75,0:00:00,64,75,47:04:08,9,10,0:00:00,9,10,47:04:08,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,8,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00
A14282114,SI,SR,96,100,0:00:00,100,100,0:00:00,76,85,0:00:00,100,100,0:00:00,15,15,0:00:00,96,100,0:00:00,70,70,0:00:00,10,10,0:00:00,47,47,0:00:00,85,85,0:00:00,10,10,0:00:00,100,100,0:00:00,68,75,0:00:00,25,25,0:00:00,100,100,0:00:00,50,50,0:00:00,0,10,0:00:00,97,100,0:00:00,64,87,0:00:00,0:00:00,22,25,0:00:00,69,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00
A14429482,TH,JR,84,100,0:00:00,71,100,0:00:00,82,85,0:00:00,91,100,0:00:00,15,15,0:00:00,90,100,0:00:00,70,70,0:00:00,0,10,0:00:00,44,47,0:00:00,82,85,0:00:00,9,10,0:00:00,67,100,0:00:00,65,75,0:00:00,19,25,0:00:00,88,100,0:00:00,44,50,0:00:00,4,10,0:00:00,69,100,0:00:00,76,87,0:00:00,22:31:06,24,25,0:00:00,75,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14254860,FI,SO,97,100,52:38:30,89,100,0:00:00,73,85,0:00:00,88,100,0:00:00,14,15,0:00:00,88,100,0:00:00,60,70,0:00:00,2,10,0:00:00,43,47,0:00:00,82,85,418:53:50,10,10,0:00:00,78,100,0:00:00,67,75,0:00:00,23,25,0:00:00,90,100,0:00:00,38,50,0:00:00,0,10,0:00:00,100,100,0:00:00,73,87,0:00:00,471:32:20,21,25,0:00:00,69,75,0:00:00,75,75,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,471:32:20,10,10,0:00:00,10,10,0:00:00,10,10,418:53:50,9,10,0:00:00,9,10,471:32:20,10,10,52:38:30
A14762608,WA,SR,94,100,0:00:00,100,100,413:05:58,83,85,0:00:00,93,100,0:00:00,15,15,0:00:00,92,100,0:00:00,70,70,0:00:00,10,10,0:00:00,47,47,0:00:00,83,85,384:33:15,,10,0:00:00,85,100,0:00:00,75,75,0:00:00,25,25,0:00:00,100,100,0:00:00,50,50,0:00:00,0,10,0:00:00,96,100,0:00:00,79,87,0:00:00,1351:57:08,25,25,413:05:58,75,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14417790,RE,SR,73,100,0:00:00,64,100,0:00:00,61,85,0:00:00,73,100,0:00:00,13,15,0:00:00,77,100,0:00:00,63,70,0:00:00,10,10,0:00:00,44,47,0:00:00,49,85,0:00:00,,10,0:00:00,81,100,0:00:00,74,75,0:00:00,20,25,0:00:00,65,100,0:00:00,41,50,0:00:00,,10,0:00:00,89,100,0:00:00,73,87,0:00:00,0:00:00,17,25,0:00:00,56,75,0:00:00,62,75,0:00:00,8,10,0:00:00,9,10,0:00:00,8,10,0:00:00,7,10,0:00:00,8,10,0:00:00,9,10,0:00:00,8,10,0:00:00,9,10,0:00:00,8,10,0:00:00,8,10,0:00:00
A14874081,RE,JR,94,100,0:00:00,76,100,0:00:00,45,85,0:00:00,93,100,0:00:00,4,15,0:00:00,35,100,35:24:07,67,70,0:00:00,10,10,0:00:00,26,47,0:00:00,62,85,0:00:00,,10,0:00:00,75,100,0:00:00,70,75,0:00:00,25,25,0:00:00,93,100,0:00:00,43,50,0:00:00,3,10,0:00:00,57,100,0:00:00,62,87,0:00:00,35:24:07,13,25,0:00:00,43,75,0:00:00,49,75,0:00:00,7,10,35:24:07,6,10,0:00:00,6,10,0:00:00,7,10,0:00:00,6,10,0:00:00,6,10,35:24:07,7,10,0:00:00,8,10,0:00:00,6,10,0:00:00,7,10,35:24:07
A14407221,WA,JR,80,100,55:41:56,81,100,0:00:00,75,85,0:00:00,100,100,0:00:00,8,15,0:00:00,86,100,0:00:00,62,70,0:00:00,9,10,0:00:00,35,47,0:00:00,66,85,557:54:22,5,10,0:00:00,81,100,0:00:00,71,75,0:00:00,21,25,0:00:00,,100,0:00:00,44,50,0:00:00,0,10,0:00:00,84,100,0:00:00,66,87,0:00:00,613:36:18,22,25,0:00:00,73,75,55:41:56,75,75,0:00:00,10,10,0:00:00,10,10,613:36:18,10,10,0:00:00,10,10,0:00:00,10,10,613:36:18,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00
A14577063,FI,JR,95,100,0:00:00,96,100,0:00:00,83,85,0:00:00,78,100,0:00:00,7,15,0:00:00,91,100,42:14:50,60,70,0:00:00,10,10,0:00:00,37,47,0:00:00,50,85,0:00:00,7,10,0:00:00,71,100,0:00:00,74,75,0:00:00,25,25,0:00:00,90,100,0:00:00,48,50,0:00:00,2,10,0:00:00,88,100,0:00:00,69,87,0:00:00,42:14:50,24,25,0:00:00,75,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14365863,WA,SR,96,100,0:00:00,72,100,0:00:00,72,85,0:00:00,94,100,0:00:00,14,15,0:00:00,81,100,0:00:00,57,70,0:00:00,4,10,0:00:00,44,47,0:00:00,64,85,0:00:00,0,10,0:00:00,91,100,0:00:00,73,75,0:00:00,25,25,0:00:00,86,100,0:00:00,43,50,0:00:00,,10,0:00:00,92,100,0:00:00,75,87,0:00:00,21:47:10,21,25,0:00:00,65,75,0:00:00,71,75,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00,9,10,0:00:00,10,10,0:00:00
A14161753,SI,SR,94,100,0:00:00,100,100,0:00:00,73,85,0:00:00,82,100,0:00:00,15,15,0:00:00,92,100,0:00:00,64,70,0:00:00,0,10,0:00:00,40,47,0:00:00,75,85,0:00:00,5,10,0:00:00,81,100,0:00:00,75,75,0:00:00,23,25,0:00:00,79,100,0:00:00,37,50,0:00:00,0,10,0:00:00,82,100,0:00:00,58,87,0:00:00,0:00:00,20,25,0:00:00,66,75,0:00:00,72,75,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14235623,TH,JR,64,100,0:00:00,43,100,0:00:00,30,85,0:00:00,56,100,0:00:00,13,15,0:00:00,0,100,45:46:01,7,70,0:00:00,,10,0:00:00,28,47,0:00:00,35,85,0:00:00,,10,0:00:00,68,100,0:00:00,35,75,0:00:00,6,25,0:00:00,17,100,0:00:00,44,50,0:00:00,0,10,0:00:00,86,100,0:00:00,61,87,0:00:00,45:46:01,9,25,0:00:00,29,75,0:00:00,35,75,0:00:00,5,10,0:00:00,5,10,0:00:00,5,10,0:00:00,4,10,0:00:00,5,10,0:00:00,4,10,0:00:00,5,10,0:00:00,5,10,0:00:00,5,10,0:00:00,5,10,0:00:00
A14668925,WA,JR,72,100,0:00:00,61,100,0:00:00,45,85,0:00:00,70,100,0:00:00,12,15,0:00:00,91,100,0:00:00,49,70,0:00:00,,10,0:00:00,37,47,0:00:00,61,85,0:00:00,,10,0:00:00,82,100,0:00:00,72,75,0:00:00,13,25,0:00:00,21,100,0:00:00,43,50,0:00:00,8,10,0:00:00,77,100,0:00:00,59,87,0:00:00,0:00:00,14,25,0:00:00,46,75,0:00:00,52,75,0:00:00,6,10,0:00:00,7,10,0:00:00,6,10,0:00:00,7,10,0:00:00,6,10,0:00:00,7,10,0:00:00,7,10,0:00:00,6,10,0:00:00,6,10,0:00:00,7,10,0:00:00
A14948245,RE,SO,100,100,0:00:00,76,100,0:00:00,68,85,0:00:00,89,100,0:00:00,15,15,0:00:00,87,100,2:17:57,56,70,0:00:00,10,10,0:00:00,47,47,0:00:00,78,85,0:00:00,10,10,0:00:00,72,100,0:00:00,73,75,0:00:00,25,25,0:00:00,54,100,0:00:00,43,50,0:00:00,0,10,0:00:00,89,100,0:00:00,80,87,0:00:00,2:17:57,21,25,0:00:00,60,75,0:00:00,66,75,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,2:17:57,9,10,2:17:57,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00
A14437338,WA,SR,95,100,0:00:00,87,100,0:00:00,85,85,0:00:00,100,100,0:00:00,11,15,0:00:00,83,100,0:00:00,59,70,0:00:00,6,10,0:00:00,38,47,0:00:00,78,85,431:35:39,10,10,0:00:00,97,100,0:00:00,75,75,0:00:00,21,25,0:00:00,86,100,0:00:00,,50,0:00:00,0,10,0:00:00,100,100,0:00:00,79,87,0:00:00,448:07:27,25,25,0:00:00,75,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,431:35:39,10,10,0:00:00,10,10,431:35:39,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14874081,WA,JR,75,100,0:00:00,86,100,0:00:00,40,85,0:00:00,96,100,0:00:00,11,15,0:00:00,38,100,35:24:07,60,70,0:00:00,10,10,0:00:00,28,47,0:00:00,70,85,0:00:00,,10,0:00:00,86,100,0:00:00,72,75,0:00:00,25,25,0:00:00,97,100,0:00:00,50,50,0:00:00,0,10,0:00:00,59,100,0:00:00,55,87,0:00:00,35:24:07,12,25,0:00:00,38,75,0:00:00,44,75,0:00:00,6,10,0:00:00,6,10,0:00:00,6,10,35:24:07,6,10,0:00:00,6,10,35:24:07,6,10,0:00:00,6,10,0:00:00,5,10,0:00:00,6,10,0:00:00,6,10,0:00:00
A14612635,WA,SO,94,100,0:00:00,90,100,0:00:00,58,85,0:00:00,100,100,0:00:00,15,15,0:00:00,94,100,45:24:46,61,70,0:00:00,10,10,0:00:00,35,47,0:00:00,85,85,743:53:39,6,10,0:00:00,88,100,0:00:00,75,75,0:00:00,22,25,0:00:00,100,100,0:00:00,30,50,180:13:15,5,10,0:00:00,92,100,0:00:00,72,87,0:00:00,969:31:40,17,25,0:00:00,54,75,0:00:00,60,75,0:00:00,8,10,969:31:40,8,10,0:00:00,8,10,0:00:00,8,10,969:31:40,9,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,7,10,0:00:00
A14472397,TH,JR,87,100,0:00:00,82,100,0:00:00,60,85,0:00:00,79,100,0:00:00,6,15,0:00:00,65,100,48:00:29,70,70,0:00:00,1,10,0:00:00,26,47,0:00:00,67,85,0:00:00,10,10,0:00:00,62,100,0:00:00,75,75,0:00:00,24,25,0:00:00,91,100,0:00:00,26,50,0:00:00,6,10,0:00:00,73,100,0:00:00,49,87,0:00:00,48:00:29,17,25,0:00:00,55,75,0:00:00,61,75,0:00:00,8,10,0:00:00,9,10,0:00:00,9,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,7,10,0:00:00,8,10,0:00:00
A14368776,WA,JR,83,100,0:00:00,79,100,0:00:00,77,85,0:00:00,82,100,0:00:00,15,15,0:00:00,77,100,44:40:07,70,70,0:00:00,9,10,0:00:00,35,47,0:00:00,37,85,0:00:00,10,10,0:00:00,83,100,0:00:00,74,75,0:00:00,25,25,0:00:00,80,100,0:00:00,30,50,0:00:00,3,10,0:00:00,92,100,0:00:00,85,87,0:00:00,373:14:01,23,25,0:00:00,75,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14982411,WA,SR,89,100,0:00:00,84,100,0:00:00,82,85,0:00:00,99,100,0:00:00,7,15,0:00:00,95,100,0:00:00,36,70,0:00:00,10,10,0:00:00,36,47,0:00:00,76,85,743:00:31,0,10,0:00:00,95,100,0:00:00,67,75,0:00:00,24,25,0:00:00,77,100,0:00:00,45,50,0:00:00,0,10,0:00:00,100,100,0:00:00,80,87,0:00:00,743:01:19,23,25,0:00:00,73,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14127594,FI,JR,95,100,0:00:00,90,100,0:00:00,80,85,0:00:00,87,100,0:00:00,15,15,0:00:00,96,100,0:00:00,70,70,0:00:00,8,10,0:00:00,39,47,0:00:00,85,85,0:00:00,10,10,0:00:00,91,100,0:00:00,73,75,0:00:00,25,25,0:00:00,90,100,0:00:00,50,50,0:00:00,0,10,0:00:00,96,100,0:00:00,79,87,0:00:00,0:00:00,23,25,0:00:00,73,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14353945,SI,JR,100,100,0:00:00,89,100,0:00:00,85,85,0:00:00,82,100,0:00:00,15,15,0:00:00,99,100,47:53:28,70,70,0:00:00,10,10,0:00:00,46,47,0:00:00,81,85,442:00:09,8,10,0:00:00,81,100,0:00:00,75,75,0:00:00,22,25,0:00:00,47,100,0:00:00,46,50,0:00:00,0,10,0:00:00,95,100,0:00:00,78,87,0:00:00,489:53:37,25,25,47:53:28,75,75,47:53:28,75,75,0:00:00,10,10,442:00:09,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,442:00:09,10,10,0:00:00,10,10,0:00:00,10,10,442:00:09,10,10,0:00:00
